"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.753479609E2,4.140000045E-1,8.399999887E-2,-2.460000038E0
2.753529308E2,7.340000272E-1,1.790000051E-1,-3.000000000E0
2.753579010E2,7.340000272E-1,1.790000051E-1,-3.000000000E0
2.753628712E2,7.340000272E-1,1.790000051E-1,-3.000000000E0
2.753678413E2,7.340000272E-1,1.790000051E-1,-3.000000000E0
2.753728111E2,9.160000086E-1,2.249999940E-1,-2.996999979E0
2.753777809E2,9.160000086E-1,2.249999940E-1,-2.996999979E0
2.753827508E2,9.160000086E-1,2.249999940E-1,-2.996999979E0
2.753877208E2,2.240000069E-1,-7.490000129E-1,-1.136000037E0
2.753926909E2,2.240000069E-1,-7.490000129E-1,-1.136000037E0
2.753976610E2,2.240000069E-1,-7.490000129E-1,-1.136000037E0
2.754026302E2,-5.090000033E-1,-1.077999949E0,-6.719999909E-1
2.754075988E2,-5.090000033E-1,-1.077999949E0,-6.719999909E-1
2.754125675E2,-5.090000033E-1,-1.077999949E0,-6.719999909E-1
2.754175365E2,-1.511000037E0,-1.078999996E0,-1.934999943E0
2.754225061E2,-1.511000037E0,-1.078999996E0,-1.934999943E0
2.754274756E2,-1.511000037E0,-1.078999996E0,-1.934999943E0
2.754324449E2,-1.465000033E0,-4.740000069E-1,-2.959000111E0
2.754374129E2,-1.465000033E0,-4.740000069E-1,-2.959000111E0
2.754423810E2,-1.465000033E0,-4.740000069E-1,-2.959000111E0
2.754473490E2,-1.465000033E0,-4.740000069E-1,-2.959000111E0
2.754523188E2,-4.839999974E-1,5.690000057E-1,-4.366000175E0
2.754572885E2,-4.839999974E-1,5.690000057E-1,-4.366000175E0
2.754622582E2,-4.839999974E-1,5.690000057E-1,-4.366000175E0
2.754672272E2,1.070000008E-1,1.460000038E0,-4.782000065E0
2.754721959E2,1.070000008E-1,1.460000038E0,-4.782000065E0
2.754771647E2,1.070000008E-1,1.460000038E0,-4.782000065E0
2.754821333E2,1.190000027E-1,1.707999945E0,-2.808000088E0
2.754871018E2,1.190000027E-1,1.707999945E0,-2.808000088E0
2.754920703E2,1.190000027E-1,1.707999945E0,-2.808000088E0
2.754970392E2,7.509999871E-1,1.195999980E0,-5.580000281E-1
2.755020089E2,7.509999871E-1,1.195999980E0,-5.580000281E-1
2.755069786E2,7.509999871E-1,1.195999980E0,-5.580000281E-1
2.755119481E2,1.202999949E0,5.000000000E-1,5.389999747E-1
2.755169171E2,1.202999949E0,5.000000000E-1,5.389999747E-1
2.755218861E2,1.202999949E0,5.000000000E-1,5.389999747E-1
2.755268550E2,1.202999949E0,5.000000000E-1,5.389999747E-1
2.755318242E2,7.509999871E-1,6.499999762E-1,1.126999974E0
2.755367933E2,7.509999871E-1,6.499999762E-1,1.126999974E0
2.755417624E2,7.509999871E-1,6.499999762E-1,1.126999974E0
2.755467316E2,8.759999871E-1,1.116000056E0,1.289000034E0
2.755517008E2,8.759999871E-1,1.116000056E0,1.289000034E0
2.755566700E2,8.759999871E-1,1.116000056E0,1.289000034E0
2.755616388E2,5.759999752E-1,1.148000002E0,1.416000009E0
2.755666074E2,5.759999752E-1,1.148000002E0,1.416000009E0
2.755715760E2,5.759999752E-1,1.148000002E0,1.416000009E0
2.755765446E2,1.099999994E-1,8.999999762E-1,1.667999983E0
2.755815131E2,1.099999994E-1,8.999999762E-1,1.667999983E0
2.755864817E2,1.099999994E-1,8.999999762E-1,1.667999983E0
2.755914503E2,-4.149999917E-1,6.620000005E-1,1.705000043E0
2.755964190E2,-4.149999917E-1,6.620000005E-1,1.705000043E0
2.756013877E2,-4.149999917E-1,6.620000005E-1,1.705000043E0
2.756063565E2,-4.149999917E-1,6.620000005E-1,1.705000043E0
2.756113246E2,-3.810000122E-1,6.899999827E-2,1.835000038E0
2.756162928E2,-3.810000122E-1,6.899999827E-2,1.835000038E0
2.756212610E2,-3.810000122E-1,6.899999827E-2,1.835000038E0
2.756262298E2,-3.379999995E-1,-2.269999981E-1,2.233000040E0
2.756311986E2,-3.379999995E-1,-2.269999981E-1,2.233000040E0
2.756361674E2,-3.379999995E-1,-2.269999981E-1,2.233000040E0
2.756411357E2,-2.020000070E-1,-5.189999938E-1,2.904000044E0
2.756461036E2,-2.020000070E-1,-5.189999938E-1,2.904000044E0
2.756510715E2,-2.020000070E-1,-5.189999938E-1,2.904000044E0
2.756560405E2,-1.299999952E-1,-8.040000200E-1,3.473999977E0
2.756610108E2,-1.299999952E-1,-8.040000200E-1,3.473999977E0
2.756659812E2,-1.299999952E-1,-8.040000200E-1,3.473999977E0
2.756709511E2,1.550000012E-1,-8.349999785E-1,3.976999998E0
2.756759194E2,1.550000012E-1,-8.349999785E-1,3.976999998E0
2.756808876E2,1.550000012E-1,-8.349999785E-1,3.976999998E0
2.756858559E2,1.550000012E-1,-8.349999785E-1,3.976999998E0
2.756908248E2,2.150000036E-1,-1.013000011E0,4.264999866E0
2.756957938E2,2.150000036E-1,-1.013000011E0,4.264999866E0
2.757007628E2,2.150000036E-1,-1.013000011E0,4.264999866E0
2.757057312E2,3.759999871E-1,-6.740000248E-1,3.687999964E0
2.757106996E2,3.759999871E-1,-6.740000248E-1,3.687999964E0
2.757156680E2,3.759999871E-1,-6.740000248E-1,3.687999964E0
2.757206364E2,3.569999933E-1,-1.930000037E-1,2.381000042E0
2.757256049E2,3.569999933E-1,-1.930000037E-1,2.381000042E0
2.757305734E2,3.569999933E-1,-1.930000037E-1,2.381000042E0
2.757355418E2,2.329999954E-1,-1.000000047E-3,1.271000028E0
2.757405104E2,2.329999954E-1,-1.000000047E-3,1.271000028E0
2.757454789E2,2.329999954E-1,-1.000000047E-3,1.271000028E0
2.757504474E2,1.700000018E-1,8.399999887E-2,1.088000059E0
2.757554156E2,1.700000018E-1,8.399999887E-2,1.088000059E0
2.757603838E2,1.700000018E-1,8.399999887E-2,1.088000059E0
2.757653519E2,1.700000018E-1,8.399999887E-2,1.088000059E0
2.757703205E2,-6.700000167E-2,-3.030000031E-1,7.229999900E-1
2.757752890E2,-6.700000167E-2,-3.030000031E-1,7.229999900E-1
2.757802575E2,-6.700000167E-2,-3.030000031E-1,7.229999900E-1
2.757852250E2,5.700000003E-2,-3.120000064E-1,-1.199999973E-1
2.757901922E2,5.700000003E-2,-3.120000064E-1,-1.199999973E-1
2.757951594E2,5.700000003E-2,-3.120000064E-1,-1.199999973E-1
2.758001275E2,-8.799999952E-2,-4.399999976E-1,-1.177000046E0
2.758050960E2,-8.799999952E-2,-4.399999976E-1,-1.177000046E0
2.758100644E2,-8.799999952E-2,-4.399999976E-1,-1.177000046E0
2.758150327E2,-2.080000043E-1,-7.620000243E-1,-1.411999941E0
2.758200005E2,-2.080000043E-1,-7.620000243E-1,-1.411999941E0
2.758249684E2,-2.080000043E-1,-7.620000243E-1,-1.411999941E0
2.758299363E2,-1.239999980E-1,-9.980000257E-1,-1.503999949E0
2.758349041E2,-1.239999980E-1,-9.980000257E-1,-1.503999949E0
2.758398720E2,-1.239999980E-1,-9.980000257E-1,-1.503999949E0
2.758448399E2,-1.239999980E-1,-9.980000257E-1,-1.503999949E0
2.758498088E2,-2.479999959E-1,-1.238000035E0,-1.809999943E0
2.758547776E2,-2.479999959E-1,-1.238000035E0,-1.809999943E0
2.758597465E2,-2.479999959E-1,-1.238000035E0,-1.809999943E0
2.758647158E2,-3.000000119E-1,-9.750000238E-1,-1.850000024E0
2.758696852E2,-3.000000119E-1,-9.750000238E-1,-1.850000024E0
2.758746546E2,-3.000000119E-1,-9.750000238E-1,-1.850000024E0
2.758796235E2,-4.040000141E-1,-6.600000262E-1,-2.010999918E0
2.758845920E2,-4.040000141E-1,-6.600000262E-1,-2.010999918E0
2.758895606E2,-4.040000141E-1,-6.600000262E-1,-2.010999918E0
2.758945290E2,-2.230000049E-1,-6.610000134E-1,-2.493000031E0
2.758994973E2,-2.230000049E-1,-6.610000134E-1,-2.493000031E0
2.759044656E2,-2.230000049E-1,-6.610000134E-1,-2.493000031E0
2.759094339E2,-3.599999845E-2,-9.269999862E-1,-2.299000025E0
2.759144025E2,-3.599999845E-2,-9.269999862E-1,-2.299000025E0
2.759193710E2,-3.599999845E-2,-9.269999862E-1,-2.299000025E0
2.759243395E2,-3.599999845E-2,-9.269999862E-1,-2.299000025E0
2.759293073E2,-1.260000020E-1,-7.450000048E-1,-2.111999989E0
2.759342751E2,-1.260000020E-1,-7.450000048E-1,-2.111999989E0
2.759392429E2,-1.260000020E-1,-7.450000048E-1,-2.111999989E0
2.759442125E2,3.120000064E-1,-2.450000048E-1,-2.743000031E0
2.759491824E2,3.120000064E-1,-2.450000048E-1,-2.743000031E0
2.759541524E2,3.120000064E-1,-2.450000048E-1,-2.743000031E0
2.759591213E2,4.600000083E-1,3.740000129E-1,-3.707999945E0
2.759640896E2,4.600000083E-1,3.740000129E-1,-3.707999945E0
2.759690579E2,4.600000083E-1,3.740000129E-1,-3.707999945E0
2.759740261E2,6.250000000E-1,7.910000086E-1,-4.354000092E0
2.759789942E2,6.250000000E-1,7.910000086E-1,-4.354000092E0
2.759839623E2,6.250000000E-1,7.910000086E-1,-4.354000092E0
2.759889305E2,6.579999924E-1,8.109999895E-1,-3.947000027E0
2.759938996E2,6.579999924E-1,8.109999895E-1,-3.947000027E0
2.759988687E2,6.579999924E-1,8.109999895E-1,-3.947000027E0
2.760038377E2,6.579999924E-1,8.109999895E-1,-3.947000027E0
2.760088063E2,6.169999838E-1,7.969999909E-1,-2.216000080E0
2.760137748E2,6.169999838E-1,7.969999909E-1,-2.216000080E0
2.760187434E2,6.169999838E-1,7.969999909E-1,-2.216000080E0
2.760237119E2,7.540000081E-1,1.180999994E0,-8.769999743E-1
2.760286805E2,7.540000081E-1,1.180999994E0,-8.769999743E-1
2.760336490E2,7.540000081E-1,1.180999994E0,-8.769999743E-1
2.760386177E2,1.899999939E-2,6.840000153E-1,-4.530000091E-1
2.760435866E2,1.899999939E-2,6.840000153E-1,-4.530000091E-1
2.760485554E2,1.899999939E-2,6.840000153E-1,-4.530000091E-1
2.760535244E2,2.949999869E-1,1.210000038E0,-2.870000005E-1
2.760584936E2,2.949999869E-1,1.210000038E0,-2.870000005E-1
2.760634628E2,2.949999869E-1,1.210000038E0,-2.870000005E-1
2.760684318E2,2.409999967E-1,7.710000277E-1,-1.270000041E-1
2.760734002E2,2.409999967E-1,7.710000277E-1,-1.270000041E-1
2.760783686E2,2.409999967E-1,7.710000277E-1,-1.270000041E-1
2.760833370E2,2.409999967E-1,7.710000277E-1,-1.270000041E-1
2.760883039E2,1.299999952E-1,7.889999747E-1,1.410000026E-1
2.760932709E2,1.299999952E-1,7.889999747E-1,1.410000026E-1
2.760982378E2,1.299999952E-1,7.889999747E-1,1.410000026E-1
2.761032060E2,-4.740000069E-1,4.140000045E-1,6.190000176E-1
2.761081746E2,-4.740000069E-1,4.140000045E-1,6.190000176E-1
2.761131431E2,-4.740000069E-1,4.140000045E-1,6.190000176E-1
2.761181116E2,-6.359999776E-1,3.199999928E-1,1.578999996E0
2.761230802E2,-6.359999776E-1,3.199999928E-1,1.578999996E0
2.761280487E2,-6.359999776E-1,3.199999928E-1,1.578999996E0
2.761330173E2,-1.218999982E0,-4.609999955E-1,2.282999992E0
2.761379858E2,-1.218999982E0,-4.609999955E-1,2.282999992E0
2.761429544E2,-1.218999982E0,-4.609999955E-1,2.282999992E0
2.761479232E2,-5.839999914E-1,6.899999827E-2,2.670000076E0
2.761528928E2,-5.839999914E-1,6.899999827E-2,2.670000076E0
2.761578625E2,-5.839999914E-1,6.899999827E-2,2.670000076E0
2.761628321E2,-5.839999914E-1,6.899999827E-2,2.670000076E0
2.761678006E2,-1.195000052E0,-3.359999955E-1,3.322999954E0
2.761727690E2,-1.195000052E0,-3.359999955E-1,3.322999954E0
2.761777374E2,-1.195000052E0,-3.359999955E-1,3.322999954E0
2.761827065E2,-1.169999957E0,-1.110000014E-1,3.655999899E0
2.761876756E2,-1.169999957E0,-1.110000014E-1,3.655999899E0
2.761926448E2,-1.169999957E0,-1.110000014E-1,3.655999899E0
2.761976136E2,-9.760000110E-1,-4.729999900E-1,3.538000107E0
2.762025823E2,-9.760000110E-1,-4.729999900E-1,3.538000107E0
2.762075509E2,-9.760000110E-1,-4.729999900E-1,3.538000107E0
2.762125193E2,-1.141000032E0,-6.200000048E-1,4.153999805E0
2.762174873E2,-1.141000032E0,-6.200000048E-1,4.153999805E0
2.762224553E2,-1.141000032E0,-6.200000048E-1,4.153999805E0
2.762274234E2,-8.059999943E-1,-3.580000103E-1,3.854000092E0
2.762323919E2,-8.059999943E-1,-3.580000103E-1,3.854000092E0
2.762373605E2,-8.059999943E-1,-3.580000103E-1,3.854000092E0
2.762423290E2,-8.059999943E-1,-3.580000103E-1,3.854000092E0
2.762472974E2,-1.940000057E-1,-2.639999986E-1,2.668999910E0
2.762522658E2,-1.940000057E-1,-2.639999986E-1,2.668999910E0
2.762572342E2,-1.940000057E-1,-2.639999986E-1,2.668999910E0
2.762622026E2,9.700000286E-2,-1.669999957E-1,1.860999942E0
2.762671711E2,9.700000286E-2,-1.669999957E-1,1.860999942E0
2.762721395E2,9.700000286E-2,-1.669999957E-1,1.860999942E0
2.762771082E2,1.550000012E-1,-9.899999946E-2,1.248000026E0
2.762820769E2,1.550000012E-1,-9.899999946E-2,1.248000026E0
2.762870457E2,1.550000012E-1,-9.899999946E-2,1.248000026E0
2.762920143E2,1.570000052E-1,-4.899999872E-2,4.769999981E-1
2.762969826E2,1.570000052E-1,-4.899999872E-2,4.769999981E-1
2.763019510E2,1.570000052E-1,-4.899999872E-2,4.769999981E-1
2.763069195E2,5.999999866E-2,-2.820000052E-1,-3.079999983E-1
2.763118889E2,5.999999866E-2,-2.820000052E-1,-3.079999983E-1
2.763168582E2,5.999999866E-2,-2.820000052E-1,-3.079999983E-1
2.763218275E2,5.999999866E-2,-2.820000052E-1,-3.079999983E-1
2.763267973E2,-1.180000007E-1,-5.260000229E-1,-3.899999857E-1
2.763317670E2,-1.180000007E-1,-5.260000229E-1,-3.899999857E-1
2.763367367E2,-1.180000007E-1,-5.260000229E-1,-3.899999857E-1
2.763417057E2,1.410000026E-1,1.899999939E-2,-4.790000021E-1
2.763466746E2,1.410000026E-1,1.899999939E-2,-4.790000021E-1
2.763516434E2,1.410000026E-1,1.899999939E-2,-4.790000021E-1
2.763566126E2,-4.749999940E-1,-2.469999939E-1,-1.133999944E0
2.763615819E2,-4.749999940E-1,-2.469999939E-1,-1.133999944E0
2.763665513E2,-4.749999940E-1,-2.469999939E-1,-1.133999944E0
2.763715204E2,-1.400000043E-2,-1.140000001E-1,-1.718999982E0
2.763764892E2,-1.400000043E-2,-1.140000001E-1,-1.718999982E0
2.763814581E2,-1.400000043E-2,-1.140000001E-1,-1.718999982E0
2.763864267E2,2.549999952E-1,0.000000000E0,-2.369999886E0
2.763913949E2,2.549999952E-1,0.000000000E0,-2.369999886E0
2.763963631E2,2.549999952E-1,0.000000000E0,-2.369999886E0
2.764013313E2,2.549999952E-1,0.000000000E0,-2.369999886E0
2.764062997E2,6.909999847E-1,2.199999988E-2,-3.078999996E0
2.764112682E2,6.909999847E-1,2.199999988E-2,-3.078999996E0
2.764162367E2,6.909999847E-1,2.199999988E-2,-3.078999996E0
2.764212043E2,6.430000067E-1,-6.700000167E-2,-2.269999981E0
2.764261718E2,6.430000067E-1,-6.700000167E-2,-2.269999981E0
2.764311394E2,6.430000067E-1,-6.700000167E-2,-2.269999981E0
2.764361078E2,3.050000072E-1,-6.420000196E-1,-1.157999992E0
2.764410768E2,3.050000072E-1,-6.420000196E-1,-1.157999992E0
2.764460459E2,3.050000072E-1,-6.420000196E-1,-1.157999992E0
2.764510152E2,-2.220000029E-1,-8.399999738E-1,-8.439999819E-1
2.764559851E2,-2.220000029E-1,-8.399999738E-1,-8.439999819E-1
2.764609549E2,-2.220000029E-1,-8.399999738E-1,-8.439999819E-1
2.764659245E2,-5.979999900E-1,-8.019999862E-1,-1.983999968E0
2.764708935E2,-5.979999900E-1,-8.019999862E-1,-1.983999968E0
2.764758626E2,-5.979999900E-1,-8.019999862E-1,-1.983999968E0
2.764808316E2,-5.979999900E-1,-8.019999862E-1,-1.983999968E0
2.764857998E2,-5.180000067E-1,-7.070000172E-1,-3.790999889E0
2.764907681E2,-5.180000067E-1,-7.070000172E-1,-3.790999889E0
2.764957364E2,-5.180000067E-1,-7.070000172E-1,-3.790999889E0
2.765007047E2,-1.829999983E-1,-4.839999974E-1,-4.051000118E0
2.765056731E2,-1.829999983E-1,-4.839999974E-1,-4.051000118E0
2.765106415E2,-1.829999983E-1,-4.839999974E-1,-4.051000118E0
2.765156107E2,-1.659999937E-1,1.480000019E-1,-3.614000082E0
2.765205805E2,-1.659999937E-1,1.480000019E-1,-3.614000082E0
2.765255503E2,-1.659999937E-1,1.480000019E-1,-3.614000082E0
2.765305197E2,-3.120000064E-1,1.192999959E0,-2.088999987E0
2.765354885E2,-3.120000064E-1,1.192999959E0,-2.088999987E0
2.765404574E2,-3.120000064E-1,1.192999959E0,-2.088999987E0
2.765454261E2,-3.000000119E-1,6.499999762E-1,-1.319999993E-1
2.765503944E2,-3.000000119E-1,6.499999762E-1,-1.319999993E-1
2.765553627E2,-3.000000119E-1,6.499999762E-1,-1.319999993E-1
2.765603310E2,-3.000000119E-1,6.499999762E-1,-1.319999993E-1
2.765652992E2,3.379999995E-1,3.459999859E-1,8.870000243E-1
2.765702674E2,3.379999995E-1,3.459999859E-1,8.870000243E-1
2.765752357E2,3.379999995E-1,3.459999859E-1,8.870000243E-1
2.765802037E2,3.109999895E-1,1.490000039E-1,5.690000057E-1
2.765851717E2,3.109999895E-1,1.490000039E-1,5.690000057E-1
2.765901397E2,3.109999895E-1,1.490000039E-1,5.690000057E-1
2.765951082E2,5.019999743E-1,5.370000005E-1,-4.950000048E-1
2.766000770E2,5.019999743E-1,5.370000005E-1,-4.950000048E-1
2.766050458E2,5.019999743E-1,5.370000005E-1,-4.950000048E-1
2.766100142E2,1.080000028E-1,1.378999949E0,-8.040000200E-1
2.766149820E2,1.080000028E-1,1.378999949E0,-8.040000200E-1
2.766199498E2,1.080000028E-1,1.378999949E0,-8.040000200E-1
2.766249178E2,-1.230000034E-1,1.498000026E0,-7.540000081E-1
2.766298866E2,-1.230000034E-1,1.498000026E0,-7.540000081E-1
2.766348553E2,-1.230000034E-1,1.498000026E0,-7.540000081E-1
2.766398241E2,-1.230000034E-1,1.498000026E0,-7.540000081E-1
2.766447943E2,-3.129999936E-1,8.590000272E-1,2.189999968E-1
2.766497645E2,-3.129999936E-1,8.590000272E-1,2.189999968E-1
2.766547347E2,-3.129999936E-1,8.590000272E-1,2.189999968E-1
2.766597043E2,-7.999999821E-2,5.090000033E-1,1.429000020E0
2.766646738E2,-7.999999821E-2,5.090000033E-1,1.429000020E0
2.766696433E2,-7.999999821E-2,5.090000033E-1,1.429000020E0
2.766746125E2,4.399999976E-2,2.119999975E-1,2.256000042E0
2.766795813E2,4.399999976E-2,2.119999975E-1,2.256000042E0
2.766845502E2,4.399999976E-2,2.119999975E-1,2.256000042E0
2.766895191E2,2.509999871E-1,-4.429999888E-1,2.779999971E0
2.766944880E2,2.509999871E-1,-4.429999888E-1,2.779999971E0
2.766994569E2,2.509999871E-1,-4.429999888E-1,2.779999971E0
2.767044260E2,7.900000364E-2,-8.849999905E-1,3.168999910E0
2.767093959E2,7.900000364E-2,-8.849999905E-1,3.168999910E0
2.767143657E2,7.900000364E-2,-8.849999905E-1,3.168999910E0
2.767193354E2,7.900000364E-2,-8.849999905E-1,3.168999910E0
2.767243061E2,4.699999839E-2,-4.830000103E-1,4.177999973E0
2.767292766E2,4.699999839E-2,-4.830000103E-1,4.177999973E0
2.767342472E2,4.699999839E-2,-4.830000103E-1,4.177999973E0
2.767392167E2,-9.399999678E-2,-3.589999974E-1,4.077000141E0
2.767441860E2,-9.399999678E-2,-3.589999974E-1,4.077000141E0
2.767491553E2,-9.399999678E-2,-3.589999974E-1,4.077000141E0
2.767541236E2,4.999999888E-3,-1.539999992E-1,3.948999882E0
2.767590913E2,4.999999888E-3,-1.539999992E-1,3.948999882E0
2.767640590E2,4.999999888E-3,-1.539999992E-1,3.948999882E0
2.767690276E2,-3.840000033E-1,-1.360000074E-1,3.552000046E0
2.767739975E2,-3.840000033E-1,-1.360000074E-1,3.552000046E0
2.767789674E2,-3.840000033E-1,-1.360000074E-1,3.552000046E0
2.767839372E2,2.600000054E-2,1.870000064E-1,2.664000034E0
2.767889069E2,2.600000054E-2,1.870000064E-1,2.664000034E0
2.767938767E2,2.600000054E-2,1.870000064E-1,2.664000034E0
2.767988464E2,2.600000054E-2,1.870000064E-1,2.664000034E0
2.768038160E2,-7.999999821E-2,4.860000014E-1,1.050999999E0
2.768087856E2,-7.999999821E-2,4.860000014E-1,1.050999999E0
2.768137552E2,-7.999999821E-2,4.860000014E-1,1.050999999E0
2.768187241E2,-8.699999750E-2,3.389999866E-1,5.619999766E-1
2.768236929E2,-8.699999750E-2,3.389999866E-1,5.619999766E-1
2.768286617E2,-8.699999750E-2,3.389999866E-1,5.619999766E-1
2.768336304E2,-4.040000141E-1,2.739999890E-1,8.759999871E-1
2.768385990E2,-4.040000141E-1,2.739999890E-1,8.759999871E-1
2.768435677E2,-4.040000141E-1,2.739999890E-1,8.759999871E-1
2.768485367E2,8.999999613E-3,5.799999833E-2,4.659999907E-1
2.768535061E2,8.999999613E-3,5.799999833E-2,4.659999907E-1
2.768584756E2,8.999999613E-3,5.799999833E-2,4.659999907E-1
2.768634453E2,5.310000181E-1,-3.939999938E-1,1.669999957E-1
2.768684163E2,5.310000181E-1,-3.939999938E-1,1.669999957E-1
2.768733874E2,5.310000181E-1,-3.939999938E-1,1.669999957E-1
2.768783584E2,5.310000181E-1,-3.939999938E-1,1.669999957E-1
2.768833273E2,8.830000162E-1,-2.809999883E-1,-2.649999857E-1
2.768882963E2,8.830000162E-1,-2.809999883E-1,-2.649999857E-1
2.768932653E2,8.830000162E-1,-2.809999883E-1,-2.649999857E-1
2.768982344E2,9.290000200E-1,9.600000083E-2,-9.309999943E-1
2.769032036E2,9.290000200E-1,9.600000083E-2,-9.309999943E-1
2.769081728E2,9.290000200E-1,9.600000083E-2,-9.309999943E-1
2.769131421E2,6.489999890E-1,-1.309999973E-1,-1.134999990E0
2.769181114E2,6.489999890E-1,-1.309999973E-1,-1.134999990E0
2.769230806E2,6.489999890E-1,-1.309999973E-1,-1.134999990E0
2.769280492E2,1.659999937E-1,-4.280000031E-1,-1.013000011E0
2.769330173E2,1.659999937E-1,-4.280000031E-1,-1.013000011E0
2.769379853E2,1.659999937E-1,-4.280000031E-1,-1.013000011E0
2.769429535E2,-2.600000054E-2,-2.969999909E-1,-1.746000051E0
2.769479223E2,-2.600000054E-2,-2.969999909E-1,-1.746000051E0
2.769528911E2,-2.600000054E-2,-2.969999909E-1,-1.746000051E0
2.769578599E2,-2.600000054E-2,-2.969999909E-1,-1.746000051E0
2.769628282E2,1.739999950E-1,-3.470000029E-1,-2.542999983E0
2.769677966E2,1.739999950E-1,-3.470000029E-1,-2.542999983E0
2.769727650E2,1.739999950E-1,-3.470000029E-1,-2.542999983E0
2.769777336E2,1.410000026E-1,-7.689999938E-1,-1.912999988E0
2.769827022E2,1.410000026E-1,-7.689999938E-1,-1.912999988E0
2.769876709E2,1.410000026E-1,-7.689999938E-1,-1.912999988E0
2.769926398E2,-4.160000086E-1,-7.940000296E-1,-2.206000090E0
2.769976088E2,-4.160000086E-1,-7.940000296E-1,-2.206000090E0
2.770025779E2,-4.160000086E-1,-7.940000296E-1,-2.206000090E0
2.770075466E2,-2.820000052E-1,-4.370000064E-1,-3.319999933E0
2.770125148E2,-2.820000052E-1,-4.370000064E-1,-3.319999933E0
2.770174830E2,-2.820000052E-1,-4.370000064E-1,-3.319999933E0
2.770224512E2,-6.700000167E-2,1.659999937E-1,-3.881999969E0
2.770274199E2,-6.700000167E-2,1.659999937E-1,-3.881999969E0
2.770323885E2,-6.700000167E-2,1.659999937E-1,-3.881999969E0
2.770373571E2,-6.700000167E-2,1.659999937E-1,-3.881999969E0
2.770423264E2,6.700000167E-2,8.259999752E-1,-4.570000172E0
2.770472958E2,6.700000167E-2,8.259999752E-1,-4.570000172E0
2.770522651E2,6.700000167E-2,8.259999752E-1,-4.570000172E0
2.770572334E2,3.829999864E-1,8.750000000E-1,-3.506000042E0
2.770622016E2,3.829999864E-1,8.750000000E-1,-3.506000042E0
2.770671698E2,3.829999864E-1,8.750000000E-1,-3.506000042E0
2.770721381E2,-4.950000048E-1,2.370000035E-1,-1.773000002E0
2.770771064E2,-4.950000048E-1,2.370000035E-1,-1.773000002E0
2.770820746E2,-4.950000048E-1,2.370000035E-1,-1.773000002E0
2.770871714E2,-1.899999976E-1,5.379999876E-1,-4.990000129E-1
2.770924511E2,-1.899999976E-1,5.379999876E-1,-4.990000129E-1
2.770977308E2,-1.899999976E-1,5.379999876E-1,-4.990000129E-1
2.771030100E2,-1.580000073E-1,4.650000036E-1,-2.380000055E-1
2.771082875E2,-1.580000073E-1,4.650000036E-1,-2.380000055E-1
2.771135649E2,-1.580000073E-1,4.650000036E-1,-2.380000055E-1
2.771188423E2,-1.580000073E-1,4.650000036E-1,-2.380000055E-1
2.771238092E2,-1.759999990E-1,8.750000000E-1,7.299999893E-2
2.771287799E2,-1.759999990E-1,8.750000000E-1,7.299999893E-2
2.771337506E2,-1.759999990E-1,8.750000000E-1,7.299999893E-2
2.771387187E2,-1.829999983E-1,9.459999800E-1,5.189999938E-1
2.771436861E2,-1.829999983E-1,9.459999800E-1,5.189999938E-1
2.771486535E2,-1.829999983E-1,9.459999800E-1,5.189999938E-1
2.771536213E2,-3.630000055E-1,5.090000033E-1,1.422999978E0
2.771585894E2,-3.630000055E-1,5.090000033E-1,1.422999978E0
